Vg,Vd,gate_length,channel_thickness,SiO2_thickness,HfO2_thickness,work_function,trap_charges,trap_charge_concentration,Id
0.726192,0.5,8,20,2,3,4.7,1,1.00E+12,2.86E-05
0.826192,0.5,8,20,2,3,4.7,1,1.00E+12,3.59E-05
0.926192,0.5,8,20,2,3,4.7,1,1.00E+12,4.32E-05
1.026192,0.5,8,20,2,3,4.7,1,1.00E+12,5.03E-05
1.126192,0.5,8,20,2,3,4.7,1,1.00E+12,5.71E-05
1.226192,0.5,8,20,2,3,4.7,1,1.00E+12,6.32E-05
1.326192,0.5,8,20,2,3,4.7,1,1.00E+12,6.81E-05
1.376192,0.5,8,20,2,3,4.7,1,1.00E+12,7.01E-05
1.446192,0.5,8,20,2,3,4.7,1,1.00E+12,7.26E-05
1.544192,0.5,8,20,2,3,4.7,1,1.00E+12,7.53E-05
1.644192,0.5,8,20,2,3,4.7,1,1.00E+12,7.75E-05
1.744192,0.5,8,20,2,3,4.7,1,1.00E+12,7.93E-05
1.844192,0.5,8,20,2,3,4.7,1,1.00E+12,8.08E-05
1.944192,0.5,8,20,2,3,4.7,1,1.00E+12,8.20E-05
2,0.5,8,20,2,3,4.7,1,1.00E+12,8.27E-05
0,0.5,9,10,2,2,4.9,1,1.00E+12,6.66E-15
0.02,0.5,9,10,2,2,4.9,1,1.00E+12,1.14E-14
0.048,0.5,9,10,2,2,4.9,1,1.00E+12,2.41E-14
0.089066667,0.5,9,10,2,2,4.9,1,1.00E+12,7.21E-14
0.14929778,0.5,9,10,2,2,4.9,1,1.00E+12,3.60E-13
0.23763674,0.5,9,10,2,2,4.9,1,1.00E+12,3.79E-12
0.33763674,0.5,9,10,2,2,4.9,1,1.00E+12,5.39E-11
0.43763674,0.5,9,10,2,2,4.9,1,1.00E+12,7.52E-10
0.53763674,0.5,9,10,2,2,4.9,1,1.00E+12,1.01E-08
0.63763674,0.5,9,10,2,2,4.9,1,1.00E+12,1.23E-07
0.73763674,0.5,9,10,2,2,4.9,1,1.00E+12,1.04E-06
0.83763674,0.5,9,10,2,2,4.9,1,1.00E+12,4.21E-06
0.93763674,0.5,9,10,2,2,4.9,1,1.00E+12,8.19E-06
1.0376367,0.5,9,10,2,2,4.9,1,1.00E+12,1.20E-05
1.1376367,0.5,9,10,2,2,4.9,1,1.00E+12,1.58E-05
1.2376367,0.5,9,10,2,2,4.9,1,1.00E+12,1.93E-05
1.3376367,0.5,9,10,2,2,4.9,1,1.00E+12,2.25E-05
1.4376367,0.5,9,10,2,2,4.9,1,1.00E+12,2.48E-05
1.5376367,0.5,9,10,2,2,4.9,1,1.00E+12,2.64E-05
1.5626367,0.5,9,10,2,2,4.9,1,1.00E+12,2.68E-05
1.5976367,0.5,9,10,2,2,4.9,1,1.00E+12,2.72E-05
1.6478034,0.5,9,10,2,2,4.9,1,1.00E+12,2.77E-05
1.719709,0.5,9,10,2,2,4.9,1,1.00E+12,2.84E-05
1.819709,0.5,9,10,2,2,4.9,1,1.00E+12,2.92E-05
1.919709,0.5,9,10,2,2,4.9,1,1.00E+12,2.99E-05
2,0.5,9,10,2,2,4.9,1,1.00E+12,3.04E-05
0,0.5,9,10,2,3,4.7,1,1.00E+12,1.81E-12
0.02,0.5,9,10,2,3,4.7,1,1.00E+12,3.06E-12
0.048,0.5,9,10,2,3,4.7,1,1.00E+12,6.37E-12
0.089066667,0.5,9,10,2,3,4.7,1,1.00E+12,1.86E-11
0.14792889,0.5,9,10,2,3,4.7,1,1.00E+12,8.62E-11
0.230336,0.5,9,10,2,3,4.7,1,1.00E+12,7.30E-10
0.330336,0.5,9,10,2,3,4.7,1,1.00E+12,9.44E-09
0.430336,0.5,9,10,2,3,4.7,1,1.00E+12,1.11E-07
0.530336,0.5,9,10,2,3,4.7,1,1.00E+12,9.29E-07
0.630336,0.5,9,10,2,3,4.7,1,1.00E+12,3.86E-06
0.730336,0.5,9,10,2,3,4.7,1,1.00E+12,7.77E-06
0.830336,0.5,9,10,2,3,4.7,1,1.00E+12,1.14E-05
0.930336,0.5,9,10,2,3,4.7,1,1.00E+12,1.52E-05
1.030336,0.5,9,10,2,3,4.7,1,1.00E+12,1.87E-05
1.130336,0.5,9,10,2,3,4.7,1,1.00E+12,2.18E-05
1.230336,0.5,9,10,2,3,4.7,1,1.00E+12,2.43E-05
1.330336,0.5,9,10,2,3,4.7,1,1.00E+12,2.60E-05
1.430336,0.5,9,10,2,3,4.7,1,1.00E+12,2.72E-05
1.530336,0.5,9,10,2,3,4.7,1,1.00E+12,2.82E-05
1.630336,0.5,9,10,2,3,4.7,1,1.00E+12,2.90E-05
1.730336,0.5,9,10,2,3,4.7,1,1.00E+12,2.97E-05
1.830336,0.5,9,10,2,3,4.7,1,1.00E+12,3.02E-05
1.930336,0.5,9,10,2,3,4.7,1,1.00E+12,3.07E-05
2,0.5,9,10,2,3,4.7,1,1.00E+12,3.10E-05
0,0.5,9,10,3,2,4.7,1,1.00E+12,4.95E-12
0.02,0.5,9,10,3,2,4.7,1,1.00E+12,8.04E-12
0.048,0.5,9,10,3,2,4.7,1,1.00E+12,1.59E-11
0.089066667,0.5,9,10,3,2,4.7,1,1.00E+12,4.29E-11
0.14929778,0.5,9,10,3,2,4.7,1,1.00E+12,1.83E-10
0.23562904,0.5,9,10,3,2,4.7,1,1.00E+12,1.45E-09
0.33562904,0.5,9,10,3,2,4.7,1,1.00E+12,1.54E-08
0.43562904,0.5,9,10,3,2,4.7,1,1.00E+12,1.46E-07
0.53562904,0.5,9,10,3,2,4.7,1,1.00E+12,9.79E-07
0.63562904,0.5,9,10,3,2,4.7,1,1.00E+12,3.54E-06
0.73562904,0.5,9,10,3,2,4.7,1,1.00E+12,7.04E-06
0.83562904,0.5,9,10,3,2,4.7,1,1.00E+12,1.03E-05
0.93562904,0.5,9,10,3,2,4.7,1,1.00E+12,1.36E-05
1.035629,0.5,9,10,3,2,4.7,1,1.00E+12,1.68E-05
1.135629,0.5,9,10,3,2,4.7,1,1.00E+12,1.98E-05
1.235629,0.5,9,10,3,2,4.7,1,1.00E+12,2.24E-05
1.335629,0.5,9,10,3,2,4.7,1,1.00E+12,2.43E-05
1.435629,0.5,9,10,3,2,4.7,1,1.00E+12,2.57E-05
1.535629,0.5,9,10,3,2,4.7,1,1.00E+12,2.68E-05
1.635629,0.5,9,10,3,2,4.7,1,1.00E+12,2.77E-05
1.735629,0.5,9,10,3,2,4.7,1,1.00E+12,2.84E-05
1.835629,0.5,9,10,3,2,4.7,1,1.00E+12,2.90E-05
1.935629,0.5,9,10,3,2,4.7,1,1.00E+12,2.95E-05
2,0.5,9,10,3,2,4.7,1,1.00E+12,2.98E-05
0,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,9.01E-11
0.02,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,1.42E-10
0.048,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,2.69E-10
0.088133333,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,6.69E-10
0.14565778,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,2.46E-09
0.226192,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,1.49E-08
0.326192,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,1.31E-07
0.426192,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,9.22E-07
0.526192,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,4.08E-06
0.626192,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,1.10E-05
0.726192,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,1.87E-05
0.826192,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,2.62E-05
0.926192,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,3.37E-05
1.026192,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,4.05E-05
1.126192,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,4.62E-05
1.176192,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,4.84E-05
1.246192,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,5.08E-05
1.2940253,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,5.22E-05
1.3593976,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,5.38E-05
1.4040686,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,5.48E-05
1.466608,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,5.59E-05
1.5541632,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,5.73E-05
1.6541632,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,5.87E-05
1.7541632,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,5.98E-05
1.8541632,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,6.08E-05
1.9541632,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,6.16E-05
2,0.5,9,15,1.3,1.3,4.7,1,1.00E+12,6.19E-05
0,0.5,9,15,2,2,4.9,1,1.00E+12,7.83E-12
0.02,0.5,9,15,2,2,4.9,1,1.00E+12,1.17E-11
0.048,0.5,9,15,2,2,4.9,1,1.00E+12,2.06E-11
0.089066667,0.5,9,15,2,2,4.9,1,1.00E+12,4.71E-11
0.14929778,0.5,9,15,2,2,4.9,1,1.00E+12,1.58E-10
0.23562904,0.5,9,15,2,2,4.9,1,1.00E+12,8.88E-10
0.33562904,0.5,9,15,2,2,4.9,1,1.00E+12,6.46E-09
0.43562904,0.5,9,15,2,2,4.9,1,1.00E+12,4.52E-08
0.53562904,0.5,9,15,2,2,4.9,1,1.00E+12,2.85E-07
0.63562904,0.5,9,15,2,2,4.9,1,1.00E+12,1.39E-06
0.73562904,0.5,9,15,2,2,4.9,1,1.00E+12,4.50E-06
0.83562904,0.5,9,15,2,2,4.9,1,1.00E+12,1.01E-05
0.93562904,0.5,9,15,2,2,4.9,1,1.00E+12,1.65E-05
1.035629,0.5,9,15,2,2,4.9,1,1.00E+12,2.26E-05
1.135629,0.5,9,15,2,2,4.9,1,1.00E+12,2.87E-05
1.235629,0.5,9,15,2,2,4.9,1,1.00E+12,3.47E-05
1.335629,0.5,9,15,2,2,4.9,1,1.00E+12,4.01E-05
1.435629,0.5,9,15,2,2,4.9,1,1.00E+12,4.46E-05
1.535629,0.5,9,15,2,2,4.9,1,1.00E+12,4.80E-05
1.635629,0.5,9,15,2,2,4.9,1,1.00E+12,5.05E-05
1.735629,0.5,9,15,2,2,4.9,1,1.00E+12,5.25E-05
1.835629,0.5,9,15,2,2,4.9,1,1.00E+12,5.40E-05
1.935629,0.5,9,15,2,2,4.9,1,1.00E+12,5.53E-05
2,0.5,9,15,2,2,4.9,1,1.00E+12,5.61E-05
0,0.5,9,15,2,3,4.7,1,1.00E+12,5.65E-10
0.02,0.5,9,15,2,3,4.7,1,1.00E+12,8.35E-10
0.048,0.5,9,15,2,3,4.7,1,1.00E+12,1.44E-09
0.088133333,0.5,9,15,2,3,4.7,1,1.00E+12,3.14E-09
0.14565778,0.5,9,15,2,3,4.7,1,1.00E+12,9.53E-09
0.226192,0.5,9,15,2,3,4.7,1,1.00E+12,4.39E-08
0.326192,0.5,9,15,2,3,4.7,1,1.00E+12,2.67E-07
0.426192,0.5,9,15,2,3,4.7,1,1.00E+12,1.27E-06
0.526192,0.5,9,15,2,3,4.7,1,1.00E+12,4.12E-06
0.626192,0.5,9,15,2,3,4.7,1,1.00E+12,9.34E-06
0.726192,0.5,9,15,2,3,4.7,1,1.00E+12,1.56E-05
0.826192,0.5,9,15,2,3,4.7,1,1.00E+12,2.15E-05
0.926192,0.5,9,15,2,3,4.7,1,1.00E+12,2.73E-05
1.026192,0.5,9,15,2,3,4.7,1,1.00E+12,3.32E-05
1.126192,0.5,9,15,2,3,4.7,1,1.00E+12,3.85E-05
1.226192,0.5,9,15,2,3,4.7,1,1.00E+12,4.32E-05
1.326192,0.5,9,15,2,3,4.7,1,1.00E+12,4.68E-05
1.376192,0.5,9,15,2,3,4.7,1,1.00E+12,4.82E-05
1.4428587,0.5,9,15,2,3,4.7,1,1.00E+12,4.99E-05
1.536192,0.5,9,15,2,3,4.7,1,1.00E+12,5.17E-05
1.636192,0.5,9,15,2,3,4.7,1,1.00E+12,5.33E-05
1.736192,0.5,9,15,2,3,4.7,1,1.00E+12,5.46E-05
1.836192,0.5,9,15,2,3,4.7,1,1.00E+12,5.58E-05
1.936192,0.5,9,15,2,3,4.7,1,1.00E+12,5.68E-05
2,0.5,9,15,2,3,4.7,1,1.00E+12,5.73E-05
0,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,3.46E-06
0.02,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,4.24E-06
0.048,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,5.52E-06
0.088133333,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,7.81E-06
0.14565778,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,1.21E-05
0.22810948,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,2.06E-05
0.32810948,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,3.11E-05
0.42810948,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,4.11E-05
0.52810948,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,5.11E-05
0.62810948,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,6.06E-05
0.72810948,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,6.85E-05
0.82810948,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,7.43E-05
0.92810948,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,7.85E-05
0.97810948,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,8.01E-05
1.0481095,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,8.21E-05
1.1461095,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,8.43E-05
1.2461095,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,8.62E-05
1.3461095,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,8.77E-05
1.4461095,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,8.90E-05
1.5461095,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,9.01E-05
1.6461095,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,9.11E-05
1.7461095,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,9.19E-05
1.8461095,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,9.27E-05
1.9461095,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,9.33E-05
2,0.5,9,20,1.3,1.3,4.3,1,1.00E+12,9.37E-05
0,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,2.51E-10
0.02,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,3.57E-10
0.047333333,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,5.77E-10
0.086511111,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,1.15E-09
0.14266593,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,3.07E-09
0.22128267,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,1.20E-08
0.32128267,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,6.63E-08
0.42128267,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,3.35E-07
0.52128267,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,1.39E-06
0.62128267,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,4.29E-06
0.72128267,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,1.01E-05
0.82128267,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,1.99E-05
0.92128267,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,3.04E-05
1.0212827,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,4.04E-05
1.1212827,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,5.05E-05
1.2212827,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,6.00E-05
1.3212827,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,6.80E-05
1.4212827,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,7.40E-05
1.5212827,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,7.82E-05
1.5712827,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,7.99E-05
1.6412827,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,8.19E-05
1.7392827,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,8.42E-05
1.8392827,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,8.61E-05
1.9392827,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,8.76E-05
2,0.5,9,20,1.3,1.3,4.9,1,1.00E+12,8.85E-05
0,0.5,9,20,2,2,4.9,1,1.00E+12,1.76E-09
0.02,0.5,9,20,2,2,4.9,1,1.00E+12,2.38E-09
0.048,0.5,9,20,2,2,4.9,1,1.00E+12,3.64E-09
0.088133333,0.5,9,20,2,2,4.9,1,1.00E+12,6.68E-09
0.14565778,0.5,9,20,2,2,4.9,1,1.00E+12,1.58E-08
0.22810948,0.5,9,20,2,2,4.9,1,1.00E+12,5.35E-08
0.32810948,0.5,9,20,2,2,4.9,1,1.00E+12,2.21E-07
0.42810948,0.5,9,20,2,2,4.9,1,1.00E+12,8.05E-07
0.52810948,0.5,9,20,2,2,4.9,1,1.00E+12,2.37E-06
0.62810948,0.5,9,20,2,2,4.9,1,1.00E+12,5.51E-06
0.72810948,0.5,9,20,2,2,4.9,1,1.00E+12,1.07E-05
0.82810948,0.5,9,20,2,2,4.9,1,1.00E+12,1.83E-05
0.92810948,0.5,9,20,2,2,4.9,1,1.00E+12,2.70E-05
1.0281095,0.5,9,20,2,2,4.9,1,1.00E+12,3.53E-05
1.1281095,0.5,9,20,2,2,4.9,1,1.00E+12,4.35E-05
1.2281095,0.5,9,20,2,2,4.9,1,1.00E+12,5.16E-05
1.3281095,0.5,9,20,2,2,4.9,1,1.00E+12,5.91E-05
1.4281095,0.5,9,20,2,2,4.9,1,1.00E+12,6.56E-05
1.5281095,0.5,9,20,2,2,4.9,1,1.00E+12,7.07E-05
1.5781095,0.5,9,20,2,2,4.9,1,1.00E+12,7.28E-05
1.6481095,0.5,9,20,2,2,4.9,1,1.00E+12,7.53E-05
1.7461095,0.5,9,20,2,2,4.9,1,1.00E+12,7.81E-05
1.8461095,0.5,9,20,2,2,4.9,1,1.00E+12,8.04E-05
1.9461095,0.5,9,20,2,2,4.9,1,1.00E+12,8.24E-05
2,0.5,9,20,2,2,4.9,1,1.00E+12,8.33E-05
0,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,4.08E-15
0.02,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,6.92E-15
0.047333333,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,1.42E-14
0.087422222,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,4.09E-14
0.14621926,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,1.93E-13
0.23049501,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,1.77E-12
0.33049501,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,2.43E-11
0.43049501,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,3.30E-10
0.53049501,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,4.39E-09
0.63049501,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,5.47E-08
0.73049501,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,5.46E-07
0.83049501,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,2.85E-06
0.93049501,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,6.88E-06
1.030495,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,1.11E-05
1.130495,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,1.52E-05
1.230495,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,1.92E-05
1.330495,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,2.27E-05
1.430495,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,2.54E-05
1.480495,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,2.64E-05
1.5488283,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,2.75E-05
1.5955228,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,2.80E-05
1.6593385,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,2.87E-05
1.702946,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,2.91E-05
1.7639963,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,2.96E-05
1.8474319,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,3.02E-05
1.9474319,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,3.08E-05
2,0.5,7,10,1.3,1.3,4.3,1,1.00E+13,3.10E-05
0,0.5,7,10,2,2,4.7,1,1.00E+13,-1.78E-19
0.02,0.5,7,10,2,2,4.7,1,1.00E+13,-1.51E-17
0.046666667,0.5,7,10,2,2,4.7,1,1.00E+13,3.54E-20
0.083111111,0.5,7,10,2,2,4.7,1,1.00E+13,-9.88E-18
0.13291852,0.5,7,10,2,2,4.7,1,1.00E+13,3.02E-19
0.20430914,0.5,7,10,2,2,4.7,1,1.00E+13,8.17E-19
0.29949663,0.5,7,10,2,2,4.7,1,1.00E+13,-8.02E-17
0.39949663,0.5,7,10,2,2,4.7,1,1.00E+13,9.84E-17
0.44949663,0.5,7,10,2,2,4.7,1,1.00E+13,4.07E-16
0.51282996,0.5,7,10,2,2,4.7,1,1.00E+13,2.24E-15
0.58460774,0.5,7,10,2,2,4.7,1,1.00E+13,1.23E-14
0.67313366,0.5,7,10,2,2,4.7,1,1.00E+13,1.01E-13
0.77313366,0.5,7,10,2,2,4.7,1,1.00E+13,1.08E-12
0.87313366,0.5,7,10,2,2,4.7,1,1.00E+13,1.14E-11
0.97313366,0.5,7,10,2,2,4.7,1,1.00E+13,1.21E-10
1.0731337,0.5,7,10,2,2,4.7,1,1.00E+13,1.27E-09
1.1731337,0.5,7,10,2,2,4.7,1,1.00E+13,1.30E-08
1.2731337,0.5,7,10,2,2,4.7,1,1.00E+13,1.23E-07
1.3731337,0.5,7,10,2,2,4.7,1,1.00E+13,8.66E-07
1.4731337,0.5,7,10,2,2,4.7,1,1.00E+13,3.24E-06
1.5731337,0.5,7,10,2,2,4.7,1,1.00E+13,6.85E-06
1.6731337,0.5,7,10,2,2,4.7,1,1.00E+13,1.04E-05
1.7731337,0.5,7,10,2,2,4.7,1,1.00E+13,1.37E-05
1.8731337,0.5,7,10,2,2,4.7,1,1.00E+13,1.70E-05
1.9731337,0.5,7,10,2,2,4.7,1,1.00E+13,2.01E-05
2,0.5,7,10,2,2,4.7,1,1.00E+13,2.08E-05
0,0.5,7,10,3,2,4.3,1,1.00E+13,-6.63E-18
0.02,0.5,7,10,3,2,4.3,1,1.00E+13,-4.78E-17
0.047333333,0.5,7,10,3,2,4.3,1,1.00E+13,-1.18E-17
0.086511111,0.5,7,10,3,2,4.3,1,1.00E+13,-1.57E-17
0.14266593,0.5,7,10,3,2,4.3,1,1.00E+13,3.99E-17
0.22128267,0.5,7,10,3,2,4.3,1,1.00E+13,3.84E-16
0.24628267,0.5,7,10,3,2,4.3,1,1.00E+13,9.43E-16
0.28044933,0.5,7,10,3,2,4.3,1,1.00E+13,1.96E-15
0.324866,0.5,7,10,3,2,4.3,1,1.00E+13,5.06E-15
0.39001044,0.5,7,10,3,2,4.3,1,1.00E+13,2.04E-14
0.43344007,0.5,7,10,3,2,4.3,1,1.00E+13,5.16E-14
0.48989859,0.5,7,10,3,2,4.3,1,1.00E+13,1.73E-13
0.55576686,0.5,7,10,3,2,4.3,1,1.00E+13,7.05E-13
0.64359123,0.5,7,10,3,2,4.3,1,1.00E+13,4.60E-12
0.73434307,0.5,7,10,3,2,4.3,1,1.00E+13,3.19E-11
0.83434307,0.5,7,10,3,2,4.3,1,1.00E+13,2.68E-10
0.93434307,0.5,7,10,3,2,4.3,1,1.00E+13,2.25E-09
1.0343431,0.5,7,10,3,2,4.3,1,1.00E+13,1.84E-08
1.1343431,0.5,7,10,3,2,4.3,1,1.00E+13,1.40E-07
1.2343431,0.5,7,10,3,2,4.3,1,1.00E+13,8.15E-07
1.3343431,0.5,7,10,3,2,4.3,1,1.00E+13,2.77E-06
1.4343431,0.5,7,10,3,2,4.3,1,1.00E+13,5.66E-06
1.5343431,0.5,7,10,3,2,4.3,1,1.00E+13,8.69E-06
1.6343431,0.5,7,10,3,2,4.3,1,1.00E+13,1.15E-05
1.7343431,0.5,7,10,3,2,4.3,1,1.00E+13,1.42E-05
1.8343431,0.5,7,10,3,2,4.3,1,1.00E+13,1.67E-05
1.9343431,0.5,7,10,3,2,4.3,1,1.00E+13,1.91E-05
2,0.5,7,10,3,2,4.3,1,1.00E+13,2.05E-05
0,0.5,7,15,2,2,4.9,1,1.00E+13,3.75E-17
0.02,0.5,7,15,2,2,4.9,1,1.00E+13,6.64E-17
0.048,0.5,7,15,2,2,4.9,1,1.00E+13,8.81E-17
0.0872,0.5,7,15,2,2,4.9,1,1.00E+13,1.50E-16
0.13946667,0.5,7,15,2,2,4.9,1,1.00E+13,4.88E-16
0.21089778,0.5,7,15,2,2,4.9,1,1.00E+13,2.70E-15
0.25613748,0.5,7,15,2,2,4.9,1,1.00E+13,3.81E-15
0.30288518,0.5,7,15,2,2,4.9,1,1.00E+13,4.57E-15
0.35742415,0.5,7,15,2,2,4.9,1,1.00E+13,7.60E-15
0.42287092,0.5,7,15,2,2,4.9,1,1.00E+13,2.04E-14
0.49268081,0.5,7,15,2,2,4.9,1,1.00E+13,6.40E-14
0.57645268,0.5,7,15,2,2,4.9,1,1.00E+13,2.61E-13
0.62645268,0.5,7,15,2,2,4.9,1,1.00E+13,6.10E-13
0.64145268,0.5,7,15,2,2,4.9,1,1.00E+13,7.86E-13
0.65245268,0.5,7,15,2,2,4.9,1,1.00E+13,9.48E-13
0.65996935,0.5,7,15,2,2,4.9,1,1.00E+13,1.08E-12
0.66510574,0.5,7,15,2,2,4.9,1,1.00E+13,1.17E-12
0.66895803,0.5,7,15,2,2,4.9,1,1.00E+13,1.25E-12
0.67473646,0.5,7,15,2,2,4.9,1,1.00E+13,1.38E-12
0.68340412,0.5,7,15,2,2,4.9,1,1.00E+13,1.60E-12
0.68918256,0.5,7,15,2,2,4.9,1,1.00E+13,1.77E-12
0.69553884,0.5,7,15,2,2,4.9,1,1.00E+13,1.97E-12
0.70507326,0.5,7,15,2,2,4.9,1,1.00E+13,2.31E-12
0.71778582,0.5,7,15,2,2,4.9,1,1.00E+13,2.87E-12
0.73515966,0.5,7,15,2,2,4.9,1,1.00E+13,3.86E-12
0.75253349,0.5,7,15,2,2,4.9,1,1.00E+13,5.17E-12
0.77569861,0.5,7,15,2,2,4.9,1,1.00E+13,7.66E-12
0.8073576,0.5,7,15,2,2,4.9,1,1.00E+13,1.31E-11
0.85168018,0.5,7,15,2,2,4.9,1,1.00E+13,2.77E-11
0.9137318,0.5,7,15,2,2,4.9,1,1.00E+13,7.89E-11
1.0026725,0.5,7,15,2,2,4.9,1,1.00E+13,3.53E-10
1.1026725,0.5,7,15,2,2,4.9,1,1.00E+13,1.88E-09
1.2026725,0.5,7,15,2,2,4.9,1,1.00E+13,9.92E-09
1.3026725,0.5,7,15,2,2,4.9,1,1.00E+13,5.06E-08
1.4026725,0.5,7,15,2,2,4.9,1,1.00E+13,2.40E-07
1.5026725,0.5,7,15,2,2,4.9,1,1.00E+13,9.59E-07
1.6026725,0.5,7,15,2,2,4.9,1,1.00E+13,2.92E-06
1.7026725,0.5,7,15,2,2,4.9,1,1.00E+13,6.67E-06
1.8026725,0.5,7,15,2,2,4.9,1,1.00E+13,1.19E-05
1.9026725,0.5,7,15,2,2,4.9,1,1.00E+13,1.74E-05
2,0.5,7,15,2,2,4.9,1,1.00E+13,2.27E-05
